PSA_Id,Domain,English,Kiswahili,Dholuo,Somali,Class,Source
12400,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, the Digital Literacy Programme providing learning devices to primary schools, and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke ma ng’ato nyalo ng’eyo e dwe mar ang’wen, ogolo ler kuom ng’ado bura kuom ng’ado bura kod ng’ado bura mag somo ma malo (HELB), chenro mar somo ma dijital ma chiwo gige somo ne skul ma piny, kod dwaro makende kod ng’ato ka ng’ato ma konyo e skul mag sirkal.",,General,grounded_generated
12401,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, the Digital Literacy Programme providing learning devices to primary schools, and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke ma ng’ato nyalo ng’ado e dwe mar ang’wen, ochung’ne ng’ado bura kuom ng’ado bura kuom ng’ado bura kod ng’ado bura mag somo ma malo (HELB), ng’ado bura mar ng’ado bura ne skul ma piny, kod kaka Komiti mar Tich mar Jopuonj (TSC) dwaro ng’ado bura ne skul mag sirkal.",,General,grounded_generated
12402,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC), and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, usajili wa mitihani ya KCSE na KCPE kupitia KNEC, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke ma ng’ato nyalo ng’ado e wi somo ma malo (HELB), ng’ato nyalo ndiko nying’ e penj mag KCSE kod KCPE kokalo kuom bura mar penj mag piny Kenya (KNEC), kod dwaro makende kod ng’ato ka ng’ato ma konyo somo e skul mag sirkal.",,General,grounded_generated
12403,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC), and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, usajili wa mitihani ya KCSE na KCPE kupitia KNEC, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke ma ng’ato nyalo ng’ado e wi somo ma malo (HELB) ng’ado bura kuom ng’ado bura mar pesa kod ng’ado bura, ndiko nying’ e wi penj mag KCSE kod KCPE kokalo kuom bura mar penj mag piny Kenya (KNEC), kod kaka Komiti mar Tich mar Jopuonj (TSC) ng’ado bura ne jopuonj e skul mag sirkal.",,General,grounded_generated
12404,Education,"This quarter's briefing highlights Higher Education Loans Board (HELB) loan and bursary applications, special needs and inclusive education support units in public schools, and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia maombi ya mkopo na bursary ya HELB, vitengo vya elimu maalum na jumuishi katika shule za umma, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke ma ng’ato nyalo ng’ado e dwe mar ang’wen, oting’o weche ma ng’ato nyalo ng’ado e skul mag sirkal, dwaro makende kod ng’at ma konyo e somo ma oting’o ji duto e skul mag sirkal, kod kaka Komiti mar Tich mar Jopuonj (TSC) ng’ado bura ne jopuonj e skul mag sirkal.",,General,grounded_generated
12405,Education,"This quarter's briefing highlights NG-CDF bursary applications for needy students through local constituency offices, the national school feeding programme supporting learners in public primary schools, and free primary and free day secondary education policy in public schools.","Kikao cha robo hii kinaangazia maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma.","Oboke ma NG-CDF ogolo mar bursary ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge, chenro mar chiwo chiemo e skul mag pinyno ma konyo jopuonjre e skul mag piny owacho, kod chik mar somo ma onge chudo e skul mag piny owacho.",,General,grounded_generated
12406,Education,"This quarter's briefing highlights NG-CDF bursary applications for needy students through local constituency offices, the national school feeding programme supporting learners in public primary schools, and the Digital Literacy Programme providing learning devices to primary schools.","Kikao cha robo hii kinaangazia maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi.","Oboke mar dwe mar ang’wen ogolo ler kuom kwayo mag bursary mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge mag gwenge, chenro mar chiwo chiemo e skul mag pinyno ma konyo jopuonjre e skul mag piny owacho, kod chenro mar somo gi ndiko ma miyo skul mag pinyno gige somo.",,General,grounded_generated
12407,Education,"This quarter's briefing highlights NG-CDF bursary applications for needy students through local constituency offices, the national school feeding programme supporting learners in public primary schools, and KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC).","Kikao cha robo hii kinaangazia maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na usajili wa mitihani ya KCSE na KCPE kupitia KNEC.","Oboke mar NG-CDF ma ng’ato nyalo ng’ado ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge, chenro mar chiwo chiemo e skul mag pinyno ma konyo jopuonjre e skul mag sirkal, kod ndiko nying’ e penj mag KCSE kod KCPE kokalo kuom bura mar penj mag piny Kenya (KNEC).",,General,grounded_generated
12408,Education,"This quarter's briefing highlights NG-CDF bursary applications for needy students through local constituency offices, the national school feeding programme supporting learners in public primary schools, and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke mar dwe mar ang’wen ogolo ler kuom kwayo mag bursary mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge, chenro mar chiemo ma skul mag pinyno konyo jopuonjre e skul mag sirkal, kod dwaro makende kod unit mag konyo somo ma oting’o ji duto e skul mag sirkal.",,General,grounded_generated
12409,Education,"This quarter's briefing highlights NG-CDF bursary applications for needy students through local constituency offices, the national school feeding programme supporting learners in public primary schools, and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, mpango wa kitaifa wa chakula shuleni unaosaidia wanafunzi wa shule za msingi za umma, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke ma NG-CDF ogolo mar bursary ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge mag gwenge, chenro mar chiwo chiemo ne skul mag pinyno ma konyo jopuonjre e skul mag sirkal, kod kaka Komiti mar Tich mar Jopuonj (TSC) ng’ado ne jopuonjre e skul mag sirkal.",,General,grounded_generated
12410,Education,"This quarter's briefing highlights NG-CDF bursary applications for needy students through local constituency offices, free primary and free day secondary education policy in public schools, and the Digital Literacy Programme providing learning devices to primary schools.","Kikao cha robo hii kinaangazia maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma, na Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi.","Oboke ma NG-CDF ogolo mar bursary ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge mag gwenge, chik mar somo ma onge chudo e skul mag piny owacho kod somo ma onge chudo e skul mag sirkal, kod chenro mar somo mar Digital ma chiwo gige somo ne skul mag piny.",,General,grounded_generated
12411,Education,"This quarter's briefing highlights NG-CDF bursary applications for needy students through local constituency offices, free primary and free day secondary education policy in public schools, and KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC).","Kikao cha robo hii kinaangazia maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma, na usajili wa mitihani ya KCSE na KCPE kupitia KNEC.","Oboke mar NG-CDF ma ng’ato nyalo ng’ado ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge, chik mar somo ma onge chudo e skul mag sirkal, kod ndiko penj mar KCSE kod KCPE kokalo kuom bura mar penj mag piny Kenya (KNEC).",,General,grounded_generated
12412,Education,"This quarter's briefing highlights NG-CDF bursary applications for needy students through local constituency offices, free primary and free day secondary education policy in public schools, and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke ma NG-CDF ogolo mar bursary ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge, chik mar somo ma onge chudo e skul mag sirkal, kod dwaro makende kod unit mag konyo somo ma oting’o ji duto e skul mag sirkal.",,General,grounded_generated
12413,Education,"This quarter's briefing highlights NG-CDF bursary applications for needy students through local constituency offices, free primary and free day secondary education policy in public schools, and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, sera ya elimu ya msingi na sekondari ya kutwa bila malipo katika shule za umma, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke ma NG-CDF ogolo mar bursary ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge mag gwenge, chik mar somo ma onge chudo e skul mag piny owacho, kod kaka Komison mar Tich mar Jopuonj (TSC) ng’ado bura ne jopuonjre e skul mag piny owacho.",,General,grounded_generated
12414,Education,"This quarter's briefing highlights NG-CDF bursary applications for needy students through local constituency offices, the Digital Literacy Programme providing learning devices to primary schools, and KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC).","Kikao cha robo hii kinaangazia maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi, na usajili wa mitihani ya KCSE na KCPE kupitia KNEC.","Oboke mar NG-CDF ma ng’ato nyalo ng’ado ne jopuonjre ma nigi dwaro kokalo kuom ofise mag distrikt, chenro mar somo gi ndiko ma chiwo gige somo ne skul ma piny, kod ndiko penj mar KCSE kod KCPE kokalo kuom bura mar penj mag piny Kenya (KNEC).",,General,grounded_generated
12415,Education,"This quarter's briefing highlights NG-CDF bursary applications for needy students through local constituency offices, the Digital Literacy Programme providing learning devices to primary schools, and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke ma ng’ato nyalo ng’eyo e dwe mar ang’wen, ogolo ler kuom kwayo mag bursary mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom ofise mag gwenge ma kamago, Program mar somo gi ndiko ma miyo skul ma piny gige somo, kod dwaro makende kod unit mag konyo somo ma oting’o ji duto e skul mag sirkal.",,General,grounded_generated
12416,Education,"This quarter's briefing highlights NG-CDF bursary applications for needy students through local constituency offices, the Digital Literacy Programme providing learning devices to primary schools, and Teachers Service Commission (TSC) recruitment of teachers for public schools.","Kikao cha robo hii kinaangazia maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, Mpango wa Ujuzi wa Kidijitali unaotoa vifaa vya kujifunzia kwa shule za msingi, na uajiri wa walimu wa TSC kwa shule za umma.","Oboke ma ng’ato nyalo ng’ado e dwe mar ang’wen, ogolo ler kuom kwayo mag bursary mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom ofise mag distrikt, chenro mar somo gi ndiko ma chiwo gige somo ne skul ma piny, kod kaka Komison mar Tich mar Jopuonj (TSC) ng’ado ne jopuonjre e skul mag sirkal.",,General,grounded_generated
12417,Education,"This quarter's briefing highlights NG-CDF bursary applications for needy students through local constituency offices, KCSE and KCPE examination registration through the Kenya National Examinations Council (KNEC), and special needs and inclusive education support units in public schools.","Kikao cha robo hii kinaangazia maombi ya bursary ya NG-CDF kwa wanafunzi wenye uhitaji kupitia ofisi za eneobunge, usajili wa mitihani ya KCSE na KCPE kupitia KNEC, na vitengo vya elimu maalum na jumuishi katika shule za umma.","Oboke mar NG-CDF ma nyiso kwayo mag pesa mag NG-CDF ne jopuonjre ma nigi dwaro kokalo kuom apis mag gwenge, ndiko penj mag KCSE kod KCPE kokalo kuom bura mar penj mag piny Kenya (KNEC), kod dwaro makende kod ng’injo mag somo ma oting’o ji duto e skul mag sirkal.",,General,grounded_generated
