PSA_Id,Domain,Class,English,Kiswahili,Dholuo,Fact_Source,Source,Somali
8484,Security,General,"This month's public update covers NTSA road safety campaigns on seatbelt use and speed limits, Kenya Red Cross emergency response teams for disaster-affected communities, and reporting cybercrime under the Computer Misuse and Cybercrimes Act.","Taarifa ya umma ya mwezi huu inahusisha kampeni za usalama barabarani za NTSA kuhusu matumizi ya mkanda wa usalama na mwendo, timu za majibu ya dharura za Msalaba Mwekundu wa Kenya kwa jamii zilizoathiriwa na maafa, na kuripoti uhalifu wa mtandaoni chini ya Sheria ya Matumizi Mabaya ya Kompyuta na Uhalifu wa Mtandaoni.","Oboke ma ji duto ng’eyo e dwe ni, oting’o kampen mag NTSA mag rito yore mag tiyo kod gik ma ng’ato nyalo ng’ado e wi mtoka kod ng’ado ng’wech mapiyo, jotich mag Kenya ma konyo e kinde ma masira oyudo masira, kod lando ripot mag ketho mag mbui e bwo chik mar tiyo marach gi kompyuta kod ketho mag mbui.",s03+s07+s10,grounded_generated,"Cusboonaysiinta dadwaynaha ee bishan waxa ay daboolaysaa ololaha badbaadada wadooyinka ee NTSA ee isticmaalka suunka iyo xadka xawaaraha, kooxaha ka jawaabida degdega ah ee Laanqayrta Cas ee Kenya ee bulshooyinka ay masiibada saamaysay, iyo ka warbixinta dambiyada internetka ee hoos yimaada Xeerka Si xun u Isticmaalka Kombiyuutarka iyo Dembiyada Internetka."
8485,Security,General,"This month's public update covers NTSA road safety campaigns on seatbelt use and speed limits, the Directorate of Criminal Investigations (DCI) crime-reporting hotline, and NACADA's campaigns against drug and substance abuse among youth.","Taarifa ya umma ya mwezi huu inahusisha kampeni za usalama barabarani za NTSA kuhusu matumizi ya mkanda wa usalama na mwendo, laini ya kuripoti uhalifu ya Idara ya Upelelezi wa Jinai (DCI), na kampeni za NACADA dhidi ya matumizi ya dawa za kulevya miongoni mwa vijana.","Oboke mar dwe mar apar gi ji duto oting’o kampen mag NTSA mag rito yore mag tiyo kod gik ma ng’ato nyalo ng’ado e wi mtoka kod ng’ado ng’wech mapiyo, namba mar ng’ado ripot mar ketho (DCI), kod kampen mag NACADA mag kwedo tiyo marach gi yath ma mero ji e kind joma tindo.",s03+s08+s09,grounded_generated,"Cusboonaysiinta dadwaynaha ee bishan waxa ay dabooshaa ololayaasha badbaadada wadooyinka ee NTSA ee isticmaalka suunka iyo xadka xawaaraha, Agaasinka Baarista Dambiyada (DCI) khadka ka warbixinta dambiyada, iyo NACADA ololeheeda ka dhanka ah maandooriyaha iyo ku xadgudubka muqaadaraadka ee dhalinyarada."
8486,Security,General,"This month's public update covers NTSA road safety campaigns on seatbelt use and speed limits, the Directorate of Criminal Investigations (DCI) crime-reporting hotline, and reporting cybercrime under the Computer Misuse and Cybercrimes Act.","Taarifa ya umma ya mwezi huu inahusisha kampeni za usalama barabarani za NTSA kuhusu matumizi ya mkanda wa usalama na mwendo, laini ya kuripoti uhalifu ya Idara ya Upelelezi wa Jinai (DCI), na kuripoti uhalifu wa mtandaoni chini ya Sheria ya Matumizi Mabaya ya Kompyuta na Uhalifu wa Mtandaoni.","Oboke mar dwe mar apar gi ji duto oting’o kampen mag NTSA mag rito yore mag tiyo kod gik ma ng’ato nyalo ng’ado e wi mtoka kod ng’ado ng’wech mapiyo, namba mar ng’ado ripot mar ketho (DCI), kod ng’ado ripot kuom ketho mag mbui e bwo chik mar tiyo marach gi kompyuta kod ketho mag mbui.",s03+s08+s10,grounded_generated,"Cusboonaysiinta dadwaynaha ee bishan waxa ay dabooshaa ololayaasha badbaadada wadooyinka ee NTSA ee isticmaalka suunka iyo xadka xawaaraha, Agaasinka Baarista Dambiyada (DCI) khadka ka warbixinta dambiyada, iyo ka warbixinta dambiyada internetka ee hoos yimaada Xeerka Si xun u Isticmaalka Kumbuyuutarka iyo Dembiyada Internetka."
8487,Security,General,"This month's public update covers NTSA road safety campaigns on seatbelt use and speed limits, NACADA's campaigns against drug and substance abuse among youth, and reporting cybercrime under the Computer Misuse and Cybercrimes Act.","Taarifa ya umma ya mwezi huu inahusisha kampeni za usalama barabarani za NTSA kuhusu matumizi ya mkanda wa usalama na mwendo, kampeni za NACADA dhidi ya matumizi ya dawa za kulevya miongoni mwa vijana, na kuripoti uhalifu wa mtandaoni chini ya Sheria ya Matumizi Mabaya ya Kompyuta na Uhalifu wa Mtandaoni.","Oboke mar dwe mar apar gi ji duto wuoyo kuom kampen mag NTSA mag rito yore mag tiyo kod ng’ado mtoka kod ng’ado mtoka mapiyo, kampen mag NACADA mag kwedo tiyo marach gi yath kod gik ma mero ji e kind joma tindo, kod lando weche mag ketho mag mbui e bwo chik mar tiyo marach gi kompyuta kod ketho mag mbui.",s03+s09+s10,grounded_generated,"Cusboonaysiinta dadwaynaha ee bishan waxa ay dabooshaa ololayaasha badbaadada wadooyinka ee NTSA ee isticmaalka suunka iyo xadka xawaaraha, ololayaasha NACADA ee ka dhanka ah maandooriyaha iyo mukhaadaraadka ee dhalinyarada, iyo ka warbixinta dambiyada internetka ee hoos yimaada Xeerka Si xun u Isticmaalka Kombiyuutarka iyo Dembiyada Internetka."
8488,Security,General,"This month's public update covers the Anti-FGM Board's campaigns against female genital mutilation, Huduma Namba registration under the national identity management system, and the National Disaster Operations Centre's flood and drought early-warning alerts.","Taarifa ya umma ya mwezi huu inahusisha kampeni za Bodi ya Kupambana na Ukeketaji dhidi ya ukeketaji wa wanawake, usajili wa Huduma Namba chini ya mfumo wa kitaifa wa usimamizi wa utambulisho, na tahadhari za mapema za mafuriko na ukame kutoka Kituo cha Kitaifa cha Uendeshaji wa Maafa.","Oboke ma ji duto yudo e dwe ni oting’o kampen ma Bod ma kwedo ng’ado ng’ut mon timo, ndiko nying’ Huduma Namba e bwo chenro mar rito ng’ato e piny, kod ng’eyo ma ng’ato nyalo ng’ado e wi ng’ato ka ng’ato kuom pi ma pong’o piny kod oro.",s04+s05+s06,grounded_generated,"Warka dadwaynaha ee bishan waxa uu ku saabsan yahay ololaha ka hortagga gudniinka fircooniga ah ee Guddida ka-hortagga gudniinka fircooniga ah, diiwaangelinta Huduma Namba ee hoos imanaysa nidaamka maaraynta aqoonsiga qaranka, iyo digniinaha hore ee fatahaadaha iyo abaaraha ee Xarunta Hawl-galka Musiibooyinka Qaranka."
8489,Security,General,"This month's public update covers the Anti-FGM Board's campaigns against female genital mutilation, Huduma Namba registration under the national identity management system, and Kenya Red Cross emergency response teams for disaster-affected communities.","Taarifa ya umma ya mwezi huu inahusisha kampeni za Bodi ya Kupambana na Ukeketaji dhidi ya ukeketaji wa wanawake, usajili wa Huduma Namba chini ya mfumo wa kitaifa wa usimamizi wa utambulisho, na timu za majibu ya dharura za Msalaba Mwekundu wa Kenya kwa jamii zilizoathiriwa na maafa.","Oboke mar ji duto mar dwe ni oting'o kampen mag Bod ma kwedo ng'ado ng'ut mon, ndiko nying' mar Huduma Namba e bwo chenro mar siro rang'iny mar piny, kod jokelo mag Kenya Red Cross makonyo mapiyo ne oganda ma oyudo masira.",s04+s05+s07,grounded_generated,"Cusboonaysiinta dadwaynaha ee bishan waxa ay qusaysaa ololaha ka hortagga gudniinka fircooniga ah ee Guddida ka-hortagga gudniinka fircooniga ah, diiwaangelinta Huduma Namba ee hoos timaada nidaamka maaraynta aqoonsiga qaranka, iyo kooxaha wax ka qabashada xaaladaha degdegga ah ee Laanqayrta Cas ee Kenya ee bulshooyinka ay masiibada saamaysay."
8490,Security,General,"This month's public update covers the Anti-FGM Board's campaigns against female genital mutilation, Huduma Namba registration under the national identity management system, and the Directorate of Criminal Investigations (DCI) crime-reporting hotline.","Taarifa ya umma ya mwezi huu inahusisha kampeni za Bodi ya Kupambana na Ukeketaji dhidi ya ukeketaji wa wanawake, usajili wa Huduma Namba chini ya mfumo wa kitaifa wa usimamizi wa utambulisho, na laini ya kuripoti uhalifu ya Idara ya Upelelezi wa Jinai (DCI).","Oboke mar dwe ni mar ji duto oting’o kampen mag Bod ma kwedo ng’ado ng’ut mon, ndiko nying’ mar Huduma Namba e bwo chenro mar rito ng’ato e piny, kod namba mar ng’ado bura mar ng’ado bura (DCI).",s04+s05+s08,grounded_generated,"Cusboonaysiinta dadwaynaha ee bishan waxa ay khusaysaa ololaha Guddida Ka-hortagga Gudniinka Fircooniga ah ee ka dhanka ah gudniinka fircooniga ah, diiwaangelinta Huduma Namba ee hoos timaada nidaamka maaraynta aqoonsiga qaranka, iyo Agaasinka Dembi-baadhista (DCI) ee khadka tebinta dembiyada."
8491,Security,General,"This month's public update covers the Anti-FGM Board's campaigns against female genital mutilation, Huduma Namba registration under the national identity management system, and NACADA's campaigns against drug and substance abuse among youth.","Taarifa ya umma ya mwezi huu inahusisha kampeni za Bodi ya Kupambana na Ukeketaji dhidi ya ukeketaji wa wanawake, usajili wa Huduma Namba chini ya mfumo wa kitaifa wa usimamizi wa utambulisho, na kampeni za NACADA dhidi ya matumizi ya dawa za kulevya miongoni mwa vijana.","Update mar ji duto dwe ni oting'o kampen mag Bod ma kwedo ng'ado ng'ut mon, ndiko nying' mar Huduma Namba e bwo chenro mar rito ng'eyo ng'ato e piny, kod kampen mag NACADA mag kwedo tiyo gi yedhe mero ji e kind rowere.",s04+s05+s09,grounded_generated,"Warka dadwaynaha ee bishan waxa uu ku saabsan yahay ololaha ka hortagga gudniinka fircooniga ah ee Guddida ka-hortagga gudniinka fircooniga ah, diiwaangelinta Huduma Namba ee hoos timaada nidaamka maaraynta aqoonsiga qaranka, iyo ololaha NACADA ee ka dhanka ah maandooriyaha iyo balwadaha ee dhalinyarada."
8492,Security,General,"This month's public update covers the Anti-FGM Board's campaigns against female genital mutilation, Huduma Namba registration under the national identity management system, and reporting cybercrime under the Computer Misuse and Cybercrimes Act.","Taarifa ya umma ya mwezi huu inahusisha kampeni za Bodi ya Kupambana na Ukeketaji dhidi ya ukeketaji wa wanawake, usajili wa Huduma Namba chini ya mfumo wa kitaifa wa usimamizi wa utambulisho, na kuripoti uhalifu wa mtandaoni chini ya Sheria ya Matumizi Mabaya ya Kompyuta na Uhalifu wa Mtandaoni.","Oboke mar dwe ni mar ji duto oting’o kampen mag Bod ma kwedo ng’ado ng’ut mon, ndiko nying’ mar Huduma Namba e bwo chenro mar rito ng’ato e piny, kod lando weche mag ketho mag mbui e bwo chik mar tiyo marach gi kompyuta kod ketho mag mbui.",s04+s05+s10,grounded_generated,"Cusboonaysiinta dadwaynaha ee bishan waxa ay khusaysaa ololaha ka hortagga gudniinka fircooniga ah ee Guddida ka-hortagga gudniinka fircooniga ah, diiwaangelinta Huduma Namba ee hoos timaada nidaamka maaraynta aqoonsiga qaranka, iyo ka warbixinta dembiyada internetka ee hoos yimaada Xeerka Ku-takri-falka Kumbuyuutarka iyo Dembiyada Internetka."
8493,Security,General,"This month's public update covers the Anti-FGM Board's campaigns against female genital mutilation, the National Disaster Operations Centre's flood and drought early-warning alerts, and Kenya Red Cross emergency response teams for disaster-affected communities.","Taarifa ya umma ya mwezi huu inahusisha kampeni za Bodi ya Kupambana na Ukeketaji dhidi ya ukeketaji wa wanawake, tahadhari za mapema za mafuriko na ukame kutoka Kituo cha Kitaifa cha Uendeshaji wa Maafa, na timu za majibu ya dharura za Msalaba Mwekundu wa Kenya kwa jamii zilizoathiriwa na maafa.","Oboke ma ji duto yudo e dwe ni oting’o kampen ma Bod ma kwedo FGM timo mar kwedo ng’ado ng’ut mon, puonj ma ng’ato nyalo ng’ado e wi pi ma pong’o piny kod oro, kod jogo ma Kenya Red Cross ma konyo e kinde ma masira oyudo masira.",s04+s06+s07,grounded_generated,"Cusboonaysiinta dadwaynaha ee bishan waxa ay khusaysaa ololaha Guddida Ka-hortagga Gudniinka Fircooniga ah ee ka dhanka ah gudniinka fircooniga ah, Xarunta Hawl-gallada Musiibooyinka Qaranka ee daadadka iyo digniinaha hore ee abaaraha, iyo kooxaha wax ka qabashada xaaladaha degdegga ah ee Laanqayrta Cas ee Kenya ee bulshooyinka ay masiibooyinka saameeyeen."
8494,Security,General,"This month's public update covers the Anti-FGM Board's campaigns against female genital mutilation, the National Disaster Operations Centre's flood and drought early-warning alerts, and the Directorate of Criminal Investigations (DCI) crime-reporting hotline.","Taarifa ya umma ya mwezi huu inahusisha kampeni za Bodi ya Kupambana na Ukeketaji dhidi ya ukeketaji wa wanawake, tahadhari za mapema za mafuriko na ukame kutoka Kituo cha Kitaifa cha Uendeshaji wa Maafa, na laini ya kuripoti uhalifu ya Idara ya Upelelezi wa Jinai (DCI).","Oboke mar dwe mar apar gi ji duto oting’o kampen ma Bod ma kwedo FGM timo mar kwedo ng’ado ng’ut mon, ng’ado bura ma ng’ato nyalo ng’ado e wi pi ma pong’o piny kod oro, kod namba mar lando wach ma ng’ato nyalo ng’ado e wi ketho (DCI).",s04+s06+s08,grounded_generated,"Cusboonaysiinta dadwaynaha ee bishan waxa ay khusaysaa ololaha Guddida Ka-hortagga Gudniinka Fircooniga ah ee ka dhanka ah gudniinka fircooniga ah, Xarunta Hawl-gallada Musiibooyinka Qaranka ee daadadka iyo digniinaha abaaraha, iyo Agaasinka Dembi-baadhista (DCI) ee khadka-ka-warbixinta dembiyada."
8495,Security,General,"This month's public update covers the Anti-FGM Board's campaigns against female genital mutilation, the National Disaster Operations Centre's flood and drought early-warning alerts, and NACADA's campaigns against drug and substance abuse among youth.","Taarifa ya umma ya mwezi huu inahusisha kampeni za Bodi ya Kupambana na Ukeketaji dhidi ya ukeketaji wa wanawake, tahadhari za mapema za mafuriko na ukame kutoka Kituo cha Kitaifa cha Uendeshaji wa Maafa, na kampeni za NACADA dhidi ya matumizi ya dawa za kulevya miongoni mwa vijana.","Oboke ma ji duto yudo e dwe ni oting’o kampen ma Board ma kwedo FGM timo mar kwedo ng’ado ng’ut mon, kampen mag piny ma rito masira mag ng’ato ka ng’ato kuom pi ma pong’o piny kod oro, kod kampen ma NACADA timo mar kwedo tiyo marach gi yath ma mero ji e kind joma tindo.",s04+s06+s09,grounded_generated,"Warka dadwaynaha ee bishan waxa uu ku saabsan yahay ololaha ka hortagga gudniinka fircooniga ah ee Guddida ka-hortagga gudniinka fircooniga ah, Xarunta Hawl-gallada Musiibooyinka Qaranka ee daadadka iyo digniinta abaarta, iyo ololaha NACADA ee ka dhanka ah daroogada iyo balwadaha ee dhalinyarada."
8496,Security,General,"This month's public update covers the Anti-FGM Board's campaigns against female genital mutilation, the National Disaster Operations Centre's flood and drought early-warning alerts, and reporting cybercrime under the Computer Misuse and Cybercrimes Act.","Taarifa ya umma ya mwezi huu inahusisha kampeni za Bodi ya Kupambana na Ukeketaji dhidi ya ukeketaji wa wanawake, tahadhari za mapema za mafuriko na ukame kutoka Kituo cha Kitaifa cha Uendeshaji wa Maafa, na kuripoti uhalifu wa mtandaoni chini ya Sheria ya Matumizi Mabaya ya Kompyuta na Uhalifu wa Mtandaoni.","Oboke mar dwe mar apar gi ji duto oting’o kampen ma Board ma kwedo FGM timo mar kwedo ng’ado ng’ut mon, ng’ado bura ma ng’ato nyalo ng’ado e wi pi mang’eny kod oro, kod ng’ado ripot kuom ketho mag mbui e bwo chik mar tiyo marach gi kompyuta kod ketho mag mbui.",s04+s06+s10,grounded_generated,"Cusboonaysiinta dadwaynaha ee bishan waxa ay khusaysaa ololaha Guddida ka-hortagga gudniinka fircooniga ah, Xarunta Hawl-gallada Musiibooyinka Qaranka ee daadadka iyo digniinaha abaaraha, iyo ka warbixinta dembiyada internetka ee hoos yimaada Xeerka Ku-takri-falka Kumbuyuutarka iyo Dembiyada Internetka."
8497,Security,General,"This month's public update covers the Anti-FGM Board's campaigns against female genital mutilation, Kenya Red Cross emergency response teams for disaster-affected communities, and the Directorate of Criminal Investigations (DCI) crime-reporting hotline.","Taarifa ya umma ya mwezi huu inahusisha kampeni za Bodi ya Kupambana na Ukeketaji dhidi ya ukeketaji wa wanawake, timu za majibu ya dharura za Msalaba Mwekundu wa Kenya kwa jamii zilizoathiriwa na maafa, na laini ya kuripoti uhalifu ya Idara ya Upelelezi wa Jinai (DCI).","Oboke ma ji duto yudo e dwe ni oting’o kampen ma Bod ma kwedo ng’ado ng’ut mon timo, riwruok mag Kenya ma konyo e kinde mag masira ma oyudo masira, kod namba mar ng’ado bura mar ng’ado bura (DCI).",s04+s07+s08,grounded_generated,"Cusboonaysiinta dadwaynaha ee bishan waxa ay khusaysaa ololaha Guddida Ka-hortagga Gudniinka Fircooniga ah ee ka dhanka ah gudniinka fircooniga ah, kooxda Laanqayrta Cas ee Kenya ee ka jawaabista xaaladaha degdega ah ee bulshooyinka ay masiibada saamaysay, iyo Agaasinka Dembi-baadhista (DCI) ee khadka warbixinta dembiyada."
8498,Security,General,"This month's public update covers the Anti-FGM Board's campaigns against female genital mutilation, Kenya Red Cross emergency response teams for disaster-affected communities, and NACADA's campaigns against drug and substance abuse among youth.","Taarifa ya umma ya mwezi huu inahusisha kampeni za Bodi ya Kupambana na Ukeketaji dhidi ya ukeketaji wa wanawake, timu za majibu ya dharura za Msalaba Mwekundu wa Kenya kwa jamii zilizoathiriwa na maafa, na kampeni za NACADA dhidi ya matumizi ya dawa za kulevya miongoni mwa vijana.","Oboke ma ji duto yudo e dwe ni, oting’o kampen ma Bod ma kwedo ng’ado ng’ut mon timo, riwruok mag Kenya ma konyo e kinde mag masira, kod kampen ma NACADA timo mar kwedo tiyo marach gi yath ma mero ji e kind joma tindo.",s04+s07+s09,grounded_generated,"Cusboonaysiinta dadwaynaha ee bishan waxa ay khusaysaa ololaha Guddida Ka-hortagga Gudniinka Fircooniga ah ee ka dhanka ah gudniinka fircooniga ah, kooxaha ka jawaabista degdega ah ee Laanqayrta Cas ee Kenya ee bulshooyinka ay masiibada saamaysay, iyo NACADA ololeheeda ka dhanka ah maandooriyaha iyo balwadaha ee dhalinyarada."
8499,Security,General,"This month's public update covers the Anti-FGM Board's campaigns against female genital mutilation, Kenya Red Cross emergency response teams for disaster-affected communities, and reporting cybercrime under the Computer Misuse and Cybercrimes Act.","Taarifa ya umma ya mwezi huu inahusisha kampeni za Bodi ya Kupambana na Ukeketaji dhidi ya ukeketaji wa wanawake, timu za majibu ya dharura za Msalaba Mwekundu wa Kenya kwa jamii zilizoathiriwa na maafa, na kuripoti uhalifu wa mtandaoni chini ya Sheria ya Matumizi Mabaya ya Kompyuta na Uhalifu wa Mtandaoni.","Oboke ma ji duto yudo e dwe mar apar, oting’o kampen ma Bod ma kwedo ng’ado ng’ut mon timo, riwruok mag Kenya ma konyo e kinde mag masira, kod lando weche mag ketho mag mbui e bwo chik mar tiyo marach gi kompyuta kod ketho mag mbui.",s04+s07+s10,grounded_generated,"Cusboonaysiinta dadwaynaha ee bishan waxa ay khusaysaa ololaha Guddida Ka-hortagga Gudniinka Fircooniga ah ee ka dhanka ah gudniinka fircooniga ah, kooxaha ka jawaabista degdega ah ee Laanqayrta Cas ee Kenya ee bulshooyinka ay masiibada saamaysay, iyo ka warbixinta dambiyada internetka ee hoos yimaada Xeerka Si xun u Isticmaalka Kombiyuutarka iyo Dembiyada Internetka."
