PSA_Id,Domain,Class,English,Kiswahili,Dholuo
5673,Governance,General,"To fight nepotism in hiring, the county is promoting town hall meetings alongside easier access to disability registration services.","Ili kupambana na upendeleo katika uajiri, kaunti inahamasisha mikutano ya hadhara pamoja na upatikanaji rahisi wa huduma za usajili wa ulemavu.","Mondo oked gi ng’anjo mar jowetegi e ng’ado tich, kauntino loso romo mag od bura mag taon kaachiel gi yudo thuolo mayot mar ndiko nying’ jogo ma nigi nyawo mag del."
5674,Governance,General,Residents attending anti-corruption awareness campaigns can also learn how to access land title services on the spot.,Wakazi wanaohudhuria kampeni za uhamasishaji dhidi ya ufisadi wanaweza pia kujifunza jinsi ya kupata huduma za hati za ardhi papo hapo.,Jodak ma dhi e kampen mag puonjo ji e wi ketho chik bende nyalo ng’eyo kaka ginyalo yudo kony mar ng’ado bura e kanyo.
5675,Governance,General,"To fight land grabbing, the county is promoting county budget consultations alongside easier access to business permit applications.","Ili kupambana na unyakuzi wa ardhi, kaunti inahamasisha mashauriano ya bajeti ya kaunti pamoja na upatikanaji rahisi wa maombi ya leseni za biashara.","Mondo oked gi ng’anjo mar piny, kauntino kelo paro mag bajet mar kaunti kaachiel gi yudo mayot mar kwayo mag oboke mar timo ohala."
5676,Governance,General,Join public participation forums this month to learn how to access disability registration services and report delayed government services.,Jiunge na mabaraza ya ushiriki wa umma mwezi huu kujifunza jinsi ya kupata huduma za usajili wa ulemavu na kuripoti huduma za serikali kuchelewa.,Ibed gi thuolo mar donjo e forum mag ji duto e dwe ni mondo ing’e kaka inyalo yudo kony mag ndiko nying’ jogo ma nigi nyawo mag del kendo chiwo ripot mar kony mag sirkal ma osebedo ka okawo thuolo malach.
5677,Governance,General,"To reduce land grabbing, the county is expanding access to birth certificate registration this year.","Ili kupunguza unyakuzi wa ardhi, kaunti inapanua upatikanaji wa usajili wa cheti cha kuzaliwa mwaka huu.","Mondo ogeng’ ng’anjo mar piny, kauntino medo yudo thuolo mar ndiko nying’ oboke mag nyuol e higa ni."
5678,Governance,General,The county government invites residents to town hall meetings scheduled for this month.,Serikali ya kaunti inawaalika wakazi kwenye mikutano ya hadhara iliyopangwa mwezi huu.,Sirkal mar kaunti rwako jodak mondo obi e chokruoge mag od bura ma oket mondo otimre e dwe mar apar.
5679,Governance,General,Residents attending youth empowerment forums can also learn how to access tax compliance certificates on the spot.,Wakazi wanaohudhuria mabaraza ya uwezeshaji wa vijana wanaweza pia kujifunza jinsi ya kupata vyeti vya ufuasi wa kodi papo hapo.,Jodak ma dhi e chokruoge mag miyo joma tindo teko bende nyalo ng’eyo kaka ginyalo yudo oboke mag luwo chike mag osuru e kanyo.
5680,Governance,General,Officials encourage citizens to combine anti-corruption awareness campaigns participation with awareness of public participation in law-making.,Maafisa wanahimiza wananchi kuchanganya ushiriki katika kampeni za uhamasishaji dhidi ya ufisadi na uelewa wa ushiriki wa umma katika utungaji sheria.,Jotelo jiwo jopiny mondo oket kanyakla bedo e kampen mag puonjo ji e wi ketho chik kod bedo gi ng’eyo mar bedo gi oganda e loso chike.
5681,Governance,General,Residents attending county budget consultations can also learn how to access disability registration services on the spot.,Wakazi wanaohudhuria mashauriano ya bajeti ya kaunti wanaweza pia kujifunza jinsi ya kupata huduma za usajili wa ulemavu papo hapo.,Jodak ma dhi e chokruoge mag bajet mar kaunti bende nyalo ng’eyo kaka ginyalo yudo kony mar ndiko nying’ jogo ma nigi nyawo mag del e kanyo.
5682,Governance,General,Residents attending anti-corruption awareness campaigns can also learn how to access national ID replacement on the spot.,Wakazi wanaohudhuria kampeni za uhamasishaji dhidi ya ufisadi wanaweza pia kujifunza jinsi ya kupata ubadilishaji wa kitambulisho cha taifa papo hapo.,Jodak ma dhi e kampen mag puonjo ji e wi tim mar ketho chik bende nyalo ng’eyo kaka ginyalo yudo ID mar pinyno e kanyo.
5683,Governance,General,Understanding the devolution process makes it easier to report abuse of office when you see it.,Kuelewa mchakato wa ugatuzi hurahisisha kuripoti matumizi mabaya ya ofisi unapoiona.,"Ka ing’eyo kaka itiyo gi loch mar ng’ato, mano miyo bedo mayot mondo ior ripot mar tiyo marach gi loch ka inene."
5684,Governance,General,Any suspected nepotism in hiring can be reported anonymously through the ethics hotline.,upendeleo katika uajiri yoyote inayoshukiwa inaweza kuripotiwa bila kujulikana kupitia laini ya maadili.,Gimoro amora ma igeno ni nitie tim mar ng’anjo e ng’ado ng’ato e tich inyalo lando ma ok ong’ere kokalo kuom namba mar ng’ado bura e wi tim makare.
5685,Governance,General,Report cases of nepotism in hiring to the relevant government office.,Ripoti kesi za upendeleo katika uajiri kwa ofisi husika ya serikali.,Ripot kes mag ng’anjo ne apis mar sirkal ma owinjore.
5686,Governance,General,Residents attending anti-corruption awareness campaigns can also learn how to access tax compliance certificates on the spot.,Wakazi wanaohudhuria kampeni za uhamasishaji dhidi ya ufisadi wanaweza pia kujifunza jinsi ya kupata vyeti vya ufuasi wa kodi papo hapo.,Jodak ma dhi e kampen mag puonjo ji e wi tim mar ketho chik bende nyalo ng’eyo kaka ginyalo yudo oboke mag luwo chike mag osuru e kanyo.
5687,Governance,General,Officials encourage citizens to combine local development planning sessions participation with awareness of the role of the ombudsman.,Maafisa wanahimiza wananchi kuchanganya ushiriki katika vikao vya upangaji wa maendeleo ya eneo na uelewa wa nafasi ya mdhibiti malalamiko.,Jotelo jiwo jodak mondo oket kanyakla bedo e chokruoge mag loso chenro mag dongruok mag alwora kod ng’eyo tich mar jatend piny.
5688,Governance,General,Attend a civic education forum to learn about the devolution process.,Hudhuria jukwaa la elimu ya uraia kujifunza kuhusu mchakato wa ugatuzi.,Dhi e chokruok mar somo mar oganda mondo ing’e kaka inyalo keto loch e piny.
5689,Governance,General,Understanding accessing government services online helps citizens engage more effectively with local government.,Kuelewa kupata huduma za serikali mtandaoni husaidia wananchi kushirikiana vyema na serikali ya eneo lao.,Ng’eyo kaka inyalo yudo kony mag sirkal e yor mbui konyo jodak mondo otim tudruok maber gi sirkal ma kamago.
5690,Governance,General,Residents attending anti-corruption awareness campaigns can also learn how to access voter registration updates on the spot.,Wakazi wanaohudhuria kampeni za uhamasishaji dhidi ya ufisadi wanaweza pia kujifunza jinsi ya kupata masasisho ya usajili wa wapiga kura papo hapo.,Jodak ma dhi e kampen mag puonjo ji e wi tim mar ketho chik bende nyalo ng’eyo kaka ginyalo yudo weche ma manyien mag ndiko nying’ jogo ma dhi goyo ombulu e kanyo.
5691,Governance,General,"To fight electoral malpractice, the county is promoting local development planning sessions alongside easier access to voter registration updates.","Ili kupambana na udanganyifu wa uchaguzi, kaunti inahamasisha vikao vya upangaji wa maendeleo ya eneo pamoja na upatikanaji rahisi wa masasisho ya usajili wa wapiga kura.","Mondo oked gi tim marach mag yiero, kauntino loso chenro mag dongruok mag alwora kaachiel gi yudo mayot mar ndiko nying’ jogo ma dhi goyo ombulu."
5692,Governance,General,Residents attending local development planning sessions can also learn how to access disability registration services on the spot.,Wakazi wanaohudhuria vikao vya upangaji wa maendeleo ya eneo wanaweza pia kujifunza jinsi ya kupata huduma za usajili wa ulemavu papo hapo.,Jodak ma dhi e chokruoge mag keto chenro mag dongruok e alwora bende nyalo ng’eyo kaka ginyalo yudo kony mar ndiko nying’ jogo ma nigi nyawo mag del e kanyo.
5693,Governance,General,Attend a civic education forum to learn about your constitutional rights.,Hudhuria jukwaa la elimu ya uraia kujifunza kuhusu haki zako za kikatiba.,Dhi e chokruok mar somo mar oganda mondo ing'e weche mag ratiro mari ma chik piny ogolo.
5694,Governance,General,Citizens who understand the Huduma Namba registration system are better placed to report land grabbing when it occurs.,Wananchi wanaoelewa mfumo wa usajili wa Huduma Namba wako katika nafasi nzuri zaidi ya kuripoti unyakuzi wa ardhi inapotokea.,Jopiny ma winjo tie chenro mar ndiko nying' Huduma Namba ber e thuolo mar lando wach mar mauo piny ka otimore.
5695,Governance,General,Citizens who understand voter rights and responsibilities are better placed to report corruption when it occurs.,Wananchi wanaoelewa haki na wajibu wa mpiga kura wako katika nafasi nzuri zaidi ya kuripoti ufisadi inapotokea.,Jodak ma winjo tiend ratiro kod ting’ mag jogo ma goyo ombulu gin joma nigi thuolo maber mar lando wach mar ketho chik ka otimore.
5696,Governance,General,Understanding the role of the ombudsman makes it easier to report delayed government services when you see it.,Kuelewa nafasi ya mdhibiti malalamiko hurahisisha kuripoti huduma za serikali kuchelewa unapoiona.,"Ka ing’eyo tich ma jatend bura timo, mano miyo bedo mayot mondo igol ripot mar tije mag sirkal ma osebedo ka okadho kinde ka inene."
5697,Governance,General,Attend a civic education forum to learn about how county budgets work.,Hudhuria jukwaa la elimu ya uraia kujifunza kuhusu jinsi bajeti za kaunti zinavyofanya kazi.,Dhi e chokruok mar somo mar oganda mondo ing'e kaka bajet mag kaunti tiyo.
5698,Governance,General,Officials encourage citizens to combine civic education drives participation with awareness of public participation in law-making.,Maafisa wanahimiza wananchi kuchanganya ushiriki katika kampeni za elimu ya uraia na uelewa wa ushiriki wa umma katika utungaji sheria.,Jotelo jiwo jopiny mondo oket kanyakla somo mar oganda ma kelo ng’iyo gi ng’eyo mar ng’iyo mar oganda e loso chike.
5699,Governance,General,Citizens who understand the devolution process are better placed to report land grabbing when it occurs.,Wananchi wanaoelewa mchakato wa ugatuzi wako katika nafasi nzuri zaidi ya kuripoti unyakuzi wa ardhi inapotokea.,"Jodak ma winjo tiend yo mar keto loch e lwetgi, gin joma nigi thuolo maber mar chiwo ripot mar ketho piny ka otimore."
5700,Governance,General,Report cases of land grabbing to the relevant government office.,Ripoti kesi za unyakuzi wa ardhi kwa ofisi husika ya serikali.,Ripot kes mag ketho piny e ofis mar sirkal ma owinjore.
5701,Governance,General,Report cases of abuse of office to the relevant government office.,Ripoti kesi za matumizi mabaya ya ofisi kwa ofisi husika ya serikali.,Chiw ripot mar kes mag tiyo marach gi ofis ne ofis mar sirkal ma owinjore.
5702,Governance,General,"To fight land grabbing, the county is promoting youth empowerment forums alongside easier access to tax compliance certificates.","Ili kupambana na unyakuzi wa ardhi, kaunti inahamasisha mabaraza ya uwezeshaji wa vijana pamoja na upatikanaji rahisi wa vyeti vya ufuasi wa kodi.","Mondo oked gi ng’anjo mar piny, kauntino loso chenro mag miyo joma tindo teko kaachiel gi yudo mayot mar oboke mag luwo chike mag osuru."
5703,Governance,General,Understanding voter rights and responsibilities makes it easier to report land grabbing when you see it.,Kuelewa haki na wajibu wa mpiga kura hurahisisha kuripoti unyakuzi wa ardhi unapoiona.,Ng’eyo ratiro kod ting’ mag jogo ma goyo ombulu miyo bedo mayot mondo ior ripot mar ng’ado piny ka inene.
5704,Governance,General,Understanding accessing government services online makes it easier to report abuse of office when you see it.,Kuelewa kupata huduma za serikali mtandaoni hurahisisha kuripoti matumizi mabaya ya ofisi unapoiona.,Ng’eyo kaka inyalo yudo kony mag sirkal e mbui miyo bedo mayot mondo ior ripot mar tiyo gi ofis marach ka inene.
5705,Governance,General,Understanding accessing government services online makes it easier to report land grabbing when you see it.,Kuelewa kupata huduma za serikali mtandaoni hurahisisha kuripoti unyakuzi wa ardhi unapoiona.,Ng’eyo kaka inyalo yudo kony mag sirkal e mbui miyo bedo mayot mondo ior ripot mar ng’ado piny ka inene.
5706,Governance,General,Join youth empowerment forums this month to learn how to access voter registration updates and report misuse of public funds.,Jiunge na mabaraza ya uwezeshaji wa vijana mwezi huu kujifunza jinsi ya kupata masasisho ya usajili wa wapiga kura na kuripoti matumizi mabaya ya fedha za umma.,Idonji e forum mag chiwo teko ne rowere dwe ni mondo ing'e kaka inyalo yud weche manyien mag ndiko nying' jogo mabiro goyo ombulu kendo ripot kaka itiyo marach gi omwom mag sirkal.
5707,Governance,General,Citizens who understand the devolution process are better placed to report abuse of office when it occurs.,Wananchi wanaoelewa mchakato wa ugatuzi wako katika nafasi nzuri zaidi ya kuripoti matumizi mabaya ya ofisi inapotokea.,"Jodak ma winjo tiend yo mar keto loch e lwetgi, gin joma nigi thuolo maber mar lando wach mar tiyo marach gi loch ka otimore."
5708,Governance,General,Residents attending local development planning sessions can also learn how to access voter registration updates on the spot.,Wakazi wanaohudhuria vikao vya upangaji wa maendeleo ya eneo wanaweza pia kujifunza jinsi ya kupata masasisho ya usajili wa wapiga kura papo hapo.,Jodak ma dhi e chokruoge mag keto chenro mag dongruok e alwora bende nyalo ng’eyo kaka ginyalo yudo weche ma manyien mag ndiko nying’ jogo ma dhi goyo ombulu e kanyo.
5709,Governance,General,Access marriage certificate registration through your county government's official channels.,Pata usajili wa cheti cha ndoa kupitia njia rasmi za serikali ya kaunti yako.,Yudo ndiko mar oboke mar keny kokalo kuom chanel mapile mag sirkal mar kaunti mari.
5710,Governance,General,Residents attending civic education drives can also learn how to access marriage certificate registration on the spot.,Wakazi wanaohudhuria kampeni za elimu ya uraia wanaweza pia kujifunza jinsi ya kupata usajili wa cheti cha ndoa papo hapo.,Jodak ma dhi e nyasi mag somo mar oganda bende nyalo ng’eyo kaka ginyalo yudo oboke mar keny e kanyo.
